station,lat,long,gridReference,stationReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1152200,51.007323,-3.167908,None,SW-E1152200,123754,318156,None,GB108052015481,1532.9347670400068,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1202200,51.013751,-3.195582,None,SW-E1202200,124500,316226,None,GB108052015481,1695.607560728602,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000079,51.02267,-3.01419,None,SW-E1000079,125301,328964,None,GB108052015482,1864.902142204786,South West,South and West Somerset,Tone,Tone Ds Taunton,River,327102,125405,ST2710225405
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1008100,51.029645,-2.997786,None,SW-E1008100,126061,330125,None,GB108052015482,3093.358207514933,South West,South and West Somerset,Tone,Tone Ds Taunton,River,327102,125405,ST2710225405
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000089,51.041321,-2.945475,None,SW-E1000089,127311,333810,None,GB70810069,3934.3606850414717,South West,South West AWB,Parrett Canals,Bridgwater and Taunton Canal,Canal,330825,129874,ST3082529874
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1008300,51.03739,-2.97623,None,SW-E1008300,126902,331648,None,GB70810069,3083.8471103477227,South West,South West AWB,Parrett Canals,Bridgwater and Taunton Canal,Canal,330825,129874,ST3082529874
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2230019,51.057358,-2.951652,None,SW-E2230019,129100,333400,None,GB70810069,2688.810331726654,South West,South West AWB,Parrett Canals,Bridgwater and Taunton Canal,Canal,330825,129874,ST3082529874
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000219,51.023392,-3.350623,None,SW-E1000219,125760,305370,None,GB40801G802000,4026.0293093816395,South West,South West GW,Culmstock-Wiveliscombe,Culmstock-Wiveliscombe,GroundWaterBody,308726,127984,ST0872627984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1200029,51.047052,-3.307899,None,SW-E1200029,128337,308413,None,GB40801G802000,471.7817291926427,South West,South West GW,Culmstock-Wiveliscombe,Culmstock-Wiveliscombe,GroundWaterBody,308726,127984,ST0872627984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1230039,51.038347,-3.303076,None,SW-E1230039,127363,308734,None,GB40801G802000,621.0515276528994,South West,South West GW,Culmstock-Wiveliscombe,Culmstock-Wiveliscombe,GroundWaterBody,308726,127984,ST0872627984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1250005,51.054505,-3.335119,None,SW-E1250005,129200,306520,None,GB40801G802000,2518.9466052300513,South West,South West GW,Culmstock-Wiveliscombe,Culmstock-Wiveliscombe,GroundWaterBody,308726,127984,ST0872627984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000630,51.072745,-3.365206,None,SW-E1000630,131267,304449,None,GB30844473,512.5163412028928,South West,South and West Somerset,Tone,Clatworthy Reservoir,Lake,303992,131035,ST0399231035
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000659,51.070595,-3.360646,None,SW-E1000659,131022,304764,None,GB30844473,772.1094482001888,South West,South and West Somerset,Tone,Clatworthy Reservoir,Lake,303992,131035,ST0399231035
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1002900,50.974006,-3.314164,None,SW-E1002900,120222,307829,None,GB108052021370,1744.2055498134387,South West,South and West Somerset,Tone,Tone - Upper,River,306431,121265,ST0643121265
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1006000,51.018906,-3.13314,None,SW-E1006000,125004,320615,None,GB108052021380,1631.3902047027252,South West,South and West Somerset,Tone,Halse WTR,River,319140,125701,ST1914025701
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1270049,51.031073,-3.159677,None,SW-E1270049,126386,318775,None,GB108052021380,776.1765263134412,South West,South and West Somerset,Tone,Halse WTR,River,319140,125701,ST1914025701
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1273100,51.025851,-3.154913,None,SW-E1273100,125800,319100,None,GB108052021380,106.77546534667971,South West,South and West Somerset,Tone,Halse WTR,River,319140,125701,ST1914025701
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1273600,51.020856,-3.132347,None,SW-E1273600,125220,320674,None,GB108052021380,1607.643306209434,South West,South and West Somerset,Tone,Halse WTR,River,319140,125701,ST1914025701
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1380040,51.051993,-3.166549,None,SW-E1380040,128720,318330,None,GB108052015490,2507.11487570873,South West,South and West Somerset,Tone,Tributary of Back Stream (Tone Catchment),River,320594,127643,ST2059427643
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1382600,51.046136,-3.155103,None,SW-E1382600,128056,319122,None,GB108052015490,1528.8404102456213,South West,South and West Somerset,Tone,Tributary of Back Stream (Tone Catchment),River,320594,127643,ST2059427643
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1390400,51.040445,-3.13388,None,SW-E1390400,127400,320600,None,GB108052015490,243.0740627874558,South West,South and West Somerset,Tone,Tributary of Back Stream (Tone Catchment),River,320594,127643,ST2059427643
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1491200,51.000579,-3.070201,None,SW-E1491200,122900,325000,None,GB108052015420,1914.407741313224,South West,South and West Somerset,Tone,Broughton Brook (South and West Somerset),River,324451,121066,ST2445121066
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1530098,51.051743,-3.070524,None,SW-E1530098,128590,325060,None,GB40802G806400,723.002766246437,South West,South West GW,Tone and North Somerset Streams,Tone and North Somerset Streams,GroundWaterBody,324337,128592,ST2433728592
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2030029,50.924263,-2.94142,None,SW-E2030029,114290,333928,None,GB108052015160,2362.024978699421,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2030099,50.902542,-2.939659,None,SW-E2030099,111873,334021,None,GB108052015160,248.55582873873627,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2030800,50.897387,-2.938802,None,SW-E2030800,111299,334074,None,GB108052015160,677.1949497744354,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2031000,50.906857,-2.935337,None,SW-E2031000,112349,334331,None,GB108052015160,404.82094807457776,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2031200,50.91364,-2.93388,None,SW-E2031200,113102,334443,None,GB108052015160,1165.9318161882366,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2033500,50.893284,-2.968792,None,SW-E2033500,110870,331959,None,GB108052015160,2539.5600012600607,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2090019,50.935626,-2.950715,None,SW-E2090019,115562,333291,None,GB108052015160,3737.977661784511,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2160020,50.914068,-2.930901,None,SW-E2160020,113147,334653,None,GB108052015160,1259.8539597905783,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2190019,50.893491,-2.968725,None,SW-E2190019,110893,331964,None,GB108052015160,2525.3144358673435,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2190229,50.892333,-2.972853,None,SW-E2190229,110768,331672,None,GB108052015160,2842.835556271238,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2190329,50.892326,-2.973649,None,SW-E2190329,110768,331616,None,GB108052015160,2893.8503762288747,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2190800,50.894356,-2.949946,None,SW-E2190800,110972,333286,None,GB108052015160,1378.8698270685309,South West,South and West Somerset,Parrett,Isle - Upper,River,334257,111951,ST3425711951
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2030049,50.943153,-2.91463,None,SW-E2030049,116367,335837,None,GB108052015190,1868.8868344552059,South West,South and West Somerset,Parrett,Isle - Upper to conf Cad Bk,River,337094,117750,ST3709417750
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2032200,50.945113,-2.905402,None,SW-E2032200,116577,336488,None,GB108052015190,1320.289740928104,South West,South and West Somerset,Parrett,Isle - Upper to conf Cad Bk,River,337094,117750,ST3709417750
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2032300,50.955186,-2.895973,None,SW-E2032300,117689,337164,None,GB108052015190,92.84934033152847,South West,South and West Somerset,Parrett,Isle - Upper to conf Cad Bk,River,337094,117750,ST3709417750
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2031700,50.932814,-2.932542,None,SW-E2031700,115233,334564,None,GB108052015170,2753.8006463794723,South West,South and West Somerset,Parrett,Dowlish Brook,River,336481,113256,ST3648113256
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2160019,50.913323,-2.894016,None,SW-E2160019,113032,337245,None,GB108052015170,796.1607877809607,South West,South and West Somerset,Parrett,Dowlish Brook,River,336481,113256,ST3648113256
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2033200,51.004149,-2.845365,None,SW-E2033200,123092,340781,None,GB108052015230,1831.57691621182,South West,South and West Somerset,Parrett,Westmoor Main Drain,River,341424,121377,ST4142421377
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2080019,50.962777,-2.915513,None,SW-E2080019,118550,335802,None,GB108052015180,620.1967429775813,South West,South and West Somerset,Parrett,Ding,River,336322,118212,ST3632218212
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2091100,50.95985,-2.908037,None,SW-E2091100,118218,336323,None,GB108052015180,6.082762530298219,South West,South and West Somerset,Parrett,Ding,River,336322,118212,ST3632218212
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2220019,50.991679,-3.006233,None,SW-E2220019,121847,329475,None,GB108052015450,248.55582873873627,South West,South and West Somerset,Parrett,West Sedgemoor Main Drain,River,329271,121705,ST2927121705
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2240019,51.089633,-3.000962,None,SW-E2240019,132735,329993,None,GB108052021360,1008.0644820645156,South West,South and West Somerset,Parrett,Petherton Stream,River,329006,132940,ST2900632940
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2241100,51.090606,-3.002953,None,SW-E2241100,132845,329855,None,GB108052021360,854.2985426652675,South West,South and West Somerset,Parrett,Petherton Stream,River,329006,132940,ST2900632940
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E2270405,51.121208,-3.05584,None,SW-E2270405,136300,326200,None,GB108052021270,550.8538826222431,South West,South and West Somerset,Parrett,Durleigh Brook,River,325652,136244,ST2565236244
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3061100,50.906877,-2.746618,None,SW-E3061100,112200,347600,None,GB108052015270,1460.6471168629334,South West,South and West Somerset,Parrett,Broad,River,348889,111513,ST4888911513
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3070019,50.899089,-2.750887,None,SW-E3070019,111337,347291,None,GB108052015270,1607.6628999886761,South West,South and West Somerset,Parrett,Broad,River,348889,111513,ST4888911513
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3090019,50.911597,-2.781073,None,SW-E3090019,112750,345183,None,GB108052015290,143.1258187749506,South West,South and West Somerset,Parrett,Merriot Stream,River,345054,112688,ST4505412688
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3090400,50.905798,-2.793008,None,SW-E3090400,112114,344337,None,GB108052015290,918.4579467781854,South West,South and West Somerset,Parrett,Merriot Stream,River,345054,112688,ST4505412688
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3110029,50.913344,-2.722098,None,SW-E3110029,112902,349331,None,GB108052015310,214.03737991294884,South West,South and West Somerset,Parrett,Chinnock BK,River,349117,112898,ST4911712898
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3110039,50.907177,-2.705562,None,SW-E3110039,112205,350487,None,GB108052015310,1535.3009476972259,South West,South and West Somerset,Parrett,Chinnock BK,River,349117,112898,ST4911712898
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3150009,50.929444,-2.724411,None,SW-E3150009,114694,349186,None,GB108052015310,1797.3249567064938,South West,South and West Somerset,Parrett,Chinnock BK,River,349117,112898,ST4911712898
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3150100,50.931262,-2.729932,None,SW-E3150100,114900,348800,None,GB108052015310,2026.941785054519,South West,South and West Somerset,Parrett,Chinnock BK,River,349117,112898,ST4911712898
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3120019,50.923299,-2.831535,None,SW-E3120019,114090,341650,None,GB108052015330,1319.2763167737075,South West,South and West Somerset,Parrett,Lopen Brook,River,342969,114063,ST4296914063
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3120029,50.929868,-2.800019,None,SW-E3120029,114796,343873,None,GB108052015330,1163.8320325545262,South West,South and West Somerset,Parrett,Lopen Brook,River,342969,114063,ST4296914063
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E3120500,50.92571,-2.803007,None,SW-E3120500,114336,343658,None,GB108052015330,741.1140263144397,South West,South and West Somerset,Parrett,Lopen Brook,River,342969,114063,ST4296914063
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4000019,51.002047,-2.471949,None,SW-E4000019,122624,366980,None,GB108052015630,3662.4871330832,South West,South and West Somerset,Parrett,Yeo,River,365464,119290,ST6546419290
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4000400,50.989856,-2.468962,None,SW-E4000400,121267,367181,None,GB108052015630,2618.5144643480585,South West,South and West Somerset,Parrett,Yeo,River,365464,119290,ST6546419290
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4001200,50.963968,-2.462208,None,SW-E4001200,118385,367637,None,GB108052015630,2353.9231083448753,South West,South and West Somerset,Parrett,Yeo,River,365464,119290,ST6546419290
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4050019,50.976719,-2.494952,None,SW-E4050019,119818,365347,None,GB108052015630,540.8077292347068,South West,South and West Somerset,Parrett,Yeo,River,365464,119290,ST6546419290
